"gender","age","higher_edu","income_chng","polinterest","home_child","income","infection","self_esteem","pol_participation","pol_participation_past"
1,33,0,5,1,0,1,0,5,4,1
0,54,1,2,4,0,1,0,4,0,0
0,19,0,3,3,0,3,0,4,14,16
1,49,0,3,3,0,2,0,3,1,0
0,63,0,3,3,0,2,0,3,0,0
1,34,1,2,2,0,1,0,4,6,2
0,59,1,3,3,0,1,0,4,1,3
0,64,0,3,2,0,2,0,5,0,0
0,41,1,3,2,0,1,0,3,0,0
0,24,1,5,3,0,2,0,3,0,0
0,54,0,3,2,0,3,0,3,0,0
1,27,0,2,2,0,2,0,3,2,4
0,33,0,3,1,0,1,0,3,0,0
1,30,0,3,2,0,2,0,4,4,0
0,40,0,3,1,0,2,1,3,16,1
0,59,0,2,4,0,2,0,3,0,0
1,47,0,1,1,1,3,0,3,0,0
1,37,0,2,3,1,2,0,2,0,0
1,37,1,3,3,0,1,0,3,1,3
0,49,1,3,4,1,1,0,5,0,0
0,62,1,1,4,1,2,0,3,0,2
0,63,1,3,3,1,1,0,4,2,1
1,44,0,4,3,0,1,0,4,14,6
0,33,0,3,1,0,2,0,2,14,14
0,63,0,2,4,0,2,0,3,10,4
1,59,0,2,2,0,2,0,2,1,3
0,52,1,3,4,1,4,0,3,0,1
1,59,0,3,4,0,3,0,3,4,0
0,34,0,3,3,1,2,0,4,20,2
1,41,0,3,2,0,1,1,4,0,0
0,27,0,3,2,0,2,0,4,0,1
1,44,0,3,2,0,1,0,4,0,0
1,57,0,4,1,0,1,1,3,0,0
0,37,1,5,4,0,2,0,5,0,0
0,36,0,2,3,1,2,0,3,4,3
0,21,0,2,3,0,2,0,3,5,5
1,55,0,3,4,0,1,0,4,3,0
1,28,1,3,3,0,4,0,3,0,0
1,22,1,3,1,0,2,0,4,0,0
0,67,0,3,1,0,2,0,4,0,0
1,47,0,3,3,0,1,0,3,0,0
0,21,0,3,2,0,2,0,3,8,13
1,41,0,3,1,0,2,0,2,1,1
1,39,0,2,2,1,2,1,3,6,6
1,58,0,3,3,0,2,0,4,0,0
1,23,1,2,2,0,2,0,3,0,0
0,61,0,3,3,0,2,0,4,0,0
1,57,0,3,1,0,2,0,2,0,0
1,53,1,2,2,0,1,0,4,0,0
1,54,0,2,3,0,4,0,3,5,7
1,53,0,1,2,0,4,0,1,1,0
1,34,0,3,4,0,2,0,4,0,0
1,48,0,3,1,0,2,0,4,0,0
1,27,0,3,2,1,2,0,3,0,0
0,53,0,3,3,0,2,0,4,1,0
1,34,0,4,2,1,2,0,3,0,0
1,40,0,3,4,0,1,0,2,2,1
1,35,1,2,2,1,2,0,4,2,2
1,28,0,2,3,1,2,0,3,2,1
1,49,0,2,2,0,2,0,4,0,0
1,49,0,2,3,0,3,0,5,3,0
0,22,1,2,2,0,2,0,3,0,2
1,26,1,4,2,0,2,1,5,0,0
1,39,1,3,2,0,1,0,4,0,0
0,62,0,3,2,0,2,0,4,0,0
1,64,0,3,4,0,3,0,4,2,2
0,23,1,4,3,0,2,0,3,23,20
0,39,0,3,3,0,1,0,4,0,0
1,58,0,3,1,0,2,0,4,0,0
1,31,0,2,2,1,2,0,2,0,0
0,68,0,3,3,0,3,0,4,0,0
0,37,0,3,3,0,2,0,3,13,6
1,54,0,4,2,0,2,0,3,0,0
0,60,1,3,3,0,2,0,4,1,3
0,48,1,3,3,0,1,0,4,2,4
1,51,1,3,1,0,2,0,1,0,0
1,61,0,3,3,0,2,0,4,0,0
0,67,0,3,3,0,1,0,5,0,0
0,63,0,3,3,0,2,0,4,0,0
1,30,0,3,2,1,2,0,3,2,2
0,58,0,3,4,0,4,0,3,0,0
1,51,0,2,4,0,2,0,2,0,0
0,51,0,3,3,0,2,0,3,0,0
1,39,1,3,4,0,1,0,4,6,4
1,23,1,2,3,0,2,0,3,3,3
0,38,1,2,2,0,1,1,4,6,10
1,61,0,2,2,0,2,0,4,0,0
1,43,1,3,2,1,2,0,3,0,0
0,37,0,3,3,0,2,0,3,0,1
1,35,0,3,2,0,2,0,3,16,9
1,29,1,3,2,0,3,0,2,0,1
0,56,0,3,2,0,3,0,1,0,5
1,66,1,3,3,0,2,0,3,5,5
1,68,1,3,3,0,2,0,2,0,0
0,24,0,2,2,0,3,1,4,19,21
0,37,0,2,3,0,2,0,5,0,0
0,58,0,4,2,0,1,0,3,0,0
0,24,0,3,2,0,2,0,2,0,0
0,55,1,3,3,0,1,0,4,0,0
1,33,0,3,2,1,2,0,2,3,0
0,51,0,3,3,0,1,0,4,0,1
1,19,0,2,2,0,3,0,2,1,1
1,42,1,3,2,0,2,0,4,1,2
1,57,0,3,3,0,2,1,3,0,0
1,49,0,3,3,0,2,0,4,2,2
0,28,1,3,3,0,2,0,3,0,0
1,29,0,2,2,1,3,0,4,2,2
1,43,1,2,2,0,2,0,4,0,0
0,56,0,3,2,0,2,0,4,0,0
0,57,1,2,2,0,3,0,3,0,0
1,27,1,3,3,0,2,0,2,0,0
1,34,1,3,3,1,2,0,4,0,0
0,51,0,2,4,0,2,0,4,1,2
0,50,0,3,3,1,2,0,3,10,16
1,45,0,3,3,0,2,0,3,7,7
1,22,1,3,3,0,1,0,3,0,0
1,32,0,3,1,0,2,0,4,2,0
1,48,1,3,4,0,1,0,4,0,2
0,48,0,3,4,0,2,0,2,17,21
1,22,1,3,2,0,1,0,2,0,0
0,61,0,3,2,0,2,0,3,0,0
1,52,0,3,3,0,3,0,3,15,15
1,60,0,3,2,0,2,0,3,0,0
0,32,0,3,3,0,2,0,2,0,0
0,56,0,3,3,0,1,0,3,1,2
1,60,0,3,3,0,3,0,4,0,0
1,47,1,2,2,1,2,0,5,5,8
1,21,0,2,2,0,2,0,1,0,0
1,30,1,2,1,0,2,0,3,0,0
0,55,1,2,3,0,1,0,4,1,2
1,25,1,2,3,0,2,0,3,10,2
0,48,1,3,4,0,1,0,4,0,1
1,38,0,3,1,0,2,0,2,0,0
1,22,1,2,3,0,1,0,1,0,0
1,23,0,2,2,0,3,0,2,1,0
1,47,0,1,3,0,1,1,3,13,17
0,64,0,2,2,0,3,0,4,1,1
1,47,1,2,1,0,2,0,4,0,0
0,68,1,3,4,0,2,0,4,3,7
1,28,1,3,2,0,2,1,4,2,2
0,52,1,3,4,0,2,0,4,24,21
0,23,0,3,1,0,2,0,5,0,0
1,28,1,3,3,0,1,0,4,1,1
0,53,1,3,2,0,1,0,3,1,0
0,62,0,2,3,0,1,0,2,5,8
0,66,0,3,3,0,1,0,4,0,0
0,45,1,5,2,0,1,0,3,0,0
0,51,0,4,2,0,1,1,2,9,9
1,53,0,3,3,0,2,0,4,0,0
0,54,0,3,3,1,3,0,3,6,6
0,46,1,3,4,0,1,0,5,2,0
1,42,0,2,2,0,2,0,2,0,0
0,49,0,2,2,1,3,0,4,1,3
0,60,0,1,2,0,2,1,4,1,0
0,69,1,3,3,0,2,0,3,0,0
1,28,0,3,3,1,2,0,3,13,9
0,65,0,3,3,1,2,0,3,4,10
0,56,1,3,3,0,2,0,4,4,8
0,62,0,3,2,0,2,0,4,1,0
0,59,0,3,3,0,2,0,3,1,4
0,33,0,3,3,0,2,0,3,26,16
0,63,0,3,4,0,3,0,5,15,15
1,26,0,3,2,1,1,0,2,0,0
0,23,0,5,2,0,2,1,3,10,14
0,57,0,3,3,0,1,0,4,1,1
1,28,0,2,1,1,1,0,4,0,0
1,32,1,5,3,1,1,1,4,29,28
1,27,1,3,2,0,2,0,5,0,0
1,22,1,3,3,0,1,0,4,0,0
0,59,1,4,3,0,1,0,4,0,0
0,39,1,3,4,0,2,0,4,0,0
0,54,0,2,3,0,3,0,4,1,0
1,23,1,2,3,0,3,0,3,3,7
0,32,1,3,3,0,1,0,4,1,2
1,43,0,1,3,1,3,0,3,0,0
1,23,0,3,1,0,1,0,3,2,2
0,60,0,2,4,0,2,0,4,5,2
1,56,0,3,2,0,2,0,3,0,0
0,38,1,5,3,0,1,0,4,0,0
0,20,0,1,2,0,2,1,5,22,23
0,27,1,3,3,1,1,0,5,0,0
0,30,0,3,3,0,1,0,4,0,0
1,28,0,2,2,0,2,0,3,1,1
0,51,0,2,2,0,2,0,4,0,0
0,52,0,2,2,0,3,0,1,0,0
0,68,0,3,3,0,2,0,4,0,0
1,58,0,3,3,0,2,0,3,0,0
0,66,1,3,4,0,2,0,4,4,11
1,49,1,2,2,1,2,0,2,4,0
1,31,0,3,3,0,2,0,5,0,0
0,48,0,3,3,0,2,0,3,0,0
0,53,0,1,3,0,3,0,3,0,0
1,65,1,3,2,0,1,0,3,0,0
1,46,0,2,1,0,3,0,2,0,0
0,43,1,2,3,0,3,0,3,0,1
1,66,0,4,4,0,1,0,4,0,0
0,53,0,2,2,0,2,0,3,0,0
0,20,1,4,3,1,2,1,4,17,19
0,59,0,3,1,0,1,0,5,0,0
0,22,1,2,2,0,3,0,4,1,1
1,29,0,2,4,1,1,0,1,0,0
1,47,0,3,2,0,2,0,3,0,1
1,30,0,3,2,0,1,0,2,0,0
1,23,1,1,4,1,2,1,3,16,16
1,33,0,3,2,1,3,1,1,0,0
0,57,1,3,3,0,1,0,4,0,0
0,52,0,3,3,0,2,0,3,0,0
1,39,0,5,4,0,2,0,5,4,4
0,52,1,2,3,0,2,0,4,5,6
1,49,0,4,2,0,2,0,3,0,0
1,21,1,3,1,1,4,1,2,0,2
0,69,0,3,2,0,2,0,4,0,1
0,39,0,3,3,0,2,0,4,0,1
0,34,0,2,3,0,2,0,3,1,0
0,63,0,1,3,0,4,0,5,0,0
0,55,0,3,4,0,2,0,4,0,5
0,65,0,3,4,0,2,0,3,0,0
1,61,0,3,2,0,1,0,5,2,2
1,56,0,3,3,0,2,0,3,0,0
0,25,0,3,3,0,2,0,2,1,3
1,42,0,3,3,0,1,0,5,9,6
0,61,0,3,2,0,3,0,4,0,0
0,58,0,3,1,0,1,0,4,0,0
1,52,0,3,2,0,1,0,3,0,0
0,31,1,3,3,0,1,0,5,3,3
0,28,1,3,4,0,1,0,3,5,7
0,26,1,3,3,0,2,0,4,0,0
1,51,0,3,2,0,2,0,2,0,1
0,55,0,3,2,0,2,0,3,0,0
0,45,0,2,4,0,3,0,3,3,5
0,63,0,3,2,0,2,0,4,0,0
1,51,1,3,3,0,1,0,5,0,0
0,27,1,3,3,0,1,0,3,0,0
0,66,0,3,2,0,1,0,5,0,0
0,57,0,2,4,0,2,0,2,0,0
0,19,1,3,2,0,2,0,3,3,3
1,46,0,3,3,0,2,0,3,0,0
0,23,0,2,4,0,3,0,3,10,10
0,40,1,3,4,1,2,0,5,0,0
0,18,0,2,3,0,3,0,3,0,0
1,44,0,3,2,1,3,0,3,2,7
1,39,0,3,2,1,2,0,3,0,1
0,58,0,3,4,0,4,0,3,2,2
1,30,0,3,1,0,1,0,2,0,0
0,66,0,3,2,0,2,0,5,0,0
0,32,0,3,3,0,2,0,3,16,16
1,48,0,2,2,0,3,0,1,0,0
0,51,0,3,2,0,3,0,1,4,5
0,38,0,3,2,1,2,0,3,2,1
0,32,0,1,3,0,2,0,3,0,0
1,20,1,3,3,0,2,0,3,22,11
0,68,0,3,3,0,2,0,3,3,2
1,30,0,3,2,0,2,0,2,2,1
1,23,1,4,2,0,1,0,4,0,0
0,54,0,3,3,0,1,0,3,2,3
1,41,0,3,1,0,2,0,2,0,0
1,41,1,2,3,0,2,0,2,18,27
0,52,0,3,3,0,4,0,1,0,0
1,44,0,2,2,1,2,0,4,2,4
0,55,1,2,3,0,2,0,3,0,0
0,60,0,2,3,0,3,0,3,0,0
1,41,0,3,2,1,1,0,4,2,2
0,54,1,3,2,0,2,0,3,0,0
1,41,0,2,2,0,1,0,4,0,0
1,20,1,2,3,0,2,0,3,14,13
0,56,1,3,4,0,1,0,5,5,4
1,32,1,3,4,0,1,0,2,0,0
1,58,1,3,2,0,2,0,3,0,0
0,61,0,3,2,0,2,0,5,1,1
0,65,0,3,3,0,2,0,5,1,0
0,38,1,4,3,1,1,1,3,20,21
1,64,0,3,2,0,3,0,3,0,0
1,49,0,1,1,1,4,0,3,0,0
1,30,0,2,1,0,2,0,4,0,0
0,22,0,1,1,0,2,0,1,0,0
0,67,0,3,3,0,2,0,4,2,2
1,44,0,3,2,1,1,0,2,0,0
0,33,0,3,1,0,1,0,3,16,16
0,69,1,2,4,0,2,0,4,1,1
0,66,0,3,3,0,2,0,4,0,0
1,37,0,2,2,1,2,0,4,0,0
1,67,1,3,2,0,2,0,4,0,0
1,35,0,2,3,1,2,0,3,16,16
0,31,0,3,2,0,2,0,5,0,0
1,32,0,3,2,0,2,0,4,0,0
0,42,0,3,3,0,2,0,3,0,0
0,28,1,4,4,1,2,0,3,17,18
1,42,0,3,1,1,2,0,3,0,0
1,42,0,4,3,0,1,0,2,0,0
0,27,1,3,3,0,1,0,3,0,0
1,52,1,2,4,0,3,0,4,20,11
1,34,0,3,3,1,2,0,4,4,3
0,55,1,2,3,0,2,0,4,0,0
1,49,0,1,1,0,1,0,3,17,25
1,56,1,3,4,0,2,0,2,0,2
0,24,1,1,2,0,1,0,5,1,0
1,26,0,3,1,0,2,0,3,0,0
0,23,0,3,3,1,2,1,3,12,17
0,32,1,3,4,0,2,0,4,3,8
1,35,0,3,2,0,3,0,3,0,0
0,58,0,2,3,0,3,0,3,0,0
1,51,0,2,3,0,2,0,5,0,0
1,18,0,2,1,0,4,0,1,0,0
1,46,1,1,3,1,2,0,3,0,1
1,26,1,3,3,0,2,0,4,27,26
1,66,0,5,3,0,2,0,4,0,16
1,22,0,1,2,0,3,0,2,0,0
1,41,1,3,4,1,1,0,3,5,12
1,21,1,3,2,0,2,0,4,6,8
1,56,1,2,3,0,2,0,3,1,2
1,37,0,3,1,0,2,0,3,2,0
0,56,0,3,3,0,2,0,3,0,0
0,21,1,4,2,1,1,0,4,11,12
0,26,0,4,2,0,2,0,3,1,2
0,59,0,3,3,0,1,0,4,0,0
0,67,1,2,3,0,3,0,3,0,0
0,65,0,3,3,0,1,0,3,0,0
0,65,0,3,4,0,2,0,5,2,0
1,50,1,3,4,1,2,0,5,0,6
1,46,0,3,1,0,2,0,4,0,0
0,66,0,4,3,0,2,0,4,1,1
1,48,0,3,2,0,1,0,5,0,0
1,48,0,2,2,0,2,0,3,3,1
0,56,0,3,2,0,2,0,4,1,1
0,54,0,2,1,0,1,0,3,0,0
1,46,1,3,4,0,2,0,3,0,2
1,21,1,2,2,0,1,0,4,1,1
1,18,1,2,1,0,2,0,2,0,0
0,44,0,3,3,0,3,0,3,0,0
1,41,0,3,3,0,2,0,1,0,1
1,45,1,1,4,1,4,0,4,4,4
0,52,0,4,3,0,2,0,4,0,0
0,59,0,3,3,0,2,0,3,10,8
1,50,0,1,1,0,4,0,2,0,0
0,28,0,2,2,0,2,0,2,1,0
0,51,0,3,4,0,3,0,3,0,2
1,37,1,4,4,0,1,0,4,2,0
0,25,0,3,3,0,2,0,2,16,16
1,28,1,3,3,1,2,0,4,6,7
1,41,1,1,2,0,2,0,4,1,3
0,21,1,3,3,0,1,0,4,3,3
1,45,0,1,1,0,1,0,5,16,2
1,25,1,3,4,0,2,0,4,3,10
0,67,0,3,4,1,2,0,4,0,0
1,29,1,3,3,1,2,0,5,8,8
1,54,0,3,2,0,2,0,2,0,0
0,39,0,3,1,0,2,0,4,0,1
0,54,1,2,3,0,2,0,4,0,0
0,64,1,2,3,0,2,0,4,2,3
1,49,0,2,1,0,3,0,2,1,0
0,49,1,3,4,0,2,0,3,3,2
0,24,0,3,2,0,1,0,4,5,11
1,69,0,3,3,0,2,0,4,3,3
0,61,0,3,4,0,2,0,3,6,5
1,43,0,2,3,0,1,0,1,4,1
1,34,1,3,2,1,2,0,3,4,5
1,28,0,2,2,1,2,0,4,7,6
0,59,0,3,3,0,1,0,5,3,1
0,56,1,1,1,0,4,0,4,4,1
1,66,1,3,3,0,2,0,3,0,1
1,28,1,3,2,0,2,0,2,3,1
0,26,1,3,2,1,2,1,3,16,16
0,22,1,2,4,0,1,0,5,0,0
0,43,0,3,1,0,4,0,3,0,0
0,20,1,1,3,1,2,1,4,19,23
0,51,0,3,4,0,2,0,3,0,0
1,50,1,2,2,0,1,0,4,0,0
0,67,0,3,3,0,2,0,4,2,0
1,57,1,2,1,0,2,0,4,0,0
0,63,0,3,3,0,2,0,5,0,0
0,56,0,2,2,1,3,0,4,1,0
0,55,0,2,2,1,2,0,3,0,0
0,24,1,3,4,0,2,0,1,8,9
1,29,0,3,1,1,3,0,4,6,1
1,49,0,3,2,0,2,0,3,2,1
1,53,0,2,1,0,2,0,4,0,0
1,57,0,3,3,0,2,0,4,1,1
0,62,0,2,3,0,3,0,3,0,0
1,44,0,3,3,1,2,0,3,4,4
1,62,0,3,3,0,2,0,5,0,0
0,58,0,2,3,0,2,0,4,19,16
0,22,1,3,2,0,2,1,3,0,0
1,21,1,2,2,0,2,0,2,0,2
1,31,0,3,3,0,1,0,5,4,7
1,28,0,3,2,1,1,0,2,0,0
1,21,1,3,3,0,1,0,4,2,2
0,57,0,3,4,0,1,0,2,0,0
1,65,0,2,3,0,3,0,3,0,0
1,54,0,3,1,0,3,0,4,0,0
0,62,0,3,4,0,1,0,4,2,0
1,31,1,3,3,1,1,0,3,0,0
1,31,0,3,2,0,1,0,2,0,0
0,54,0,3,3,1,2,0,3,0,0
1,28,0,2,3,1,3,0,4,1,1
1,59,0,3,3,0,3,0,1,1,1
1,23,1,3,1,0,2,0,3,0,0
1,53,0,3,1,0,4,0,1,0,0
0,37,0,3,3,0,2,0,4,0,0
0,54,0,3,3,0,2,0,4,0,0
1,46,0,3,2,0,2,0,4,0,2
0,30,0,3,2,0,4,1,2,0,0
1,52,0,3,3,0,2,0,3,0,0
1,59,0,3,3,0,2,0,4,4,7
1,32,0,4,2,0,2,0,4,0,0
0,33,1,3,3,0,2,0,4,0,6
1,66,0,2,2,0,2,0,3,1,0
0,53,0,4,2,0,2,0,3,1,0
1,63,0,3,2,0,3,0,3,0,0
1,24,1,3,2,0,2,0,3,1,1
0,64,0,3,3,0,3,0,2,0,0
1,49,1,4,2,0,2,0,4,14,14
1,48,0,2,1,0,3,0,2,0,0
1,37,0,2,1,0,2,0,4,0,0
0,60,0,2,3,1,3,0,4,0,0
0,23,1,3,4,1,2,0,4,0,0
0,26,0,3,4,0,2,0,2,0,0
1,42,0,2,2,0,2,0,3,0,0
1,28,1,3,3,0,1,0,2,0,1
1,51,0,1,2,0,3,0,3,0,0
1,67,1,3,3,0,1,0,4,2,0
0,54,0,2,3,0,3,0,5,0,0
0,19,0,3,3,0,1,0,3,7,7
1,37,0,2,1,0,4,0,4,0,0
0,52,0,1,3,0,4,0,4,2,0
1,52,0,3,2,0,2,0,1,0,0
1,42,0,3,1,0,2,0,3,0,1
1,44,0,3,4,0,2,0,4,1,0
1,47,0,2,2,1,2,0,2,0,0
0,59,1,3,4,0,1,0,3,9,13
0,54,0,3,2,0,2,0,4,0,0
0,26,1,2,3,0,2,0,4,0,0
0,29,0,3,2,0,1,0,5,0,0
0,63,0,2,3,0,2,0,4,2,2
1,26,0,3,2,0,4,0,1,8,4
0,40,0,3,1,0,2,0,2,0,0
1,22,0,3,2,0,1,1,3,0,0
1,38,1,4,3,0,2,0,4,2,2
0,66,0,3,3,0,2,0,3,5,5
0,19,0,3,2,0,1,0,1,0,0
0,31,0,2,3,0,2,0,4,6,6
1,36,1,3,3,1,1,0,4,0,0
1,53,0,5,3,0,1,0,4,0,0
1,66,1,1,3,0,2,0,4,0,0
1,42,0,2,3,0,2,0,4,0,0
0,34,0,3,4,0,2,0,2,11,10
0,52,0,2,3,0,4,0,4,1,0
1,39,1,2,3,1,2,0,2,0,0
1,33,0,1,1,1,3,0,2,1,0
0,52,0,3,3,0,2,0,4,4,3
0,24,0,3,4,0,1,0,4,0,0
0,58,0,2,2,0,2,0,2,1,0
0,36,0,3,3,0,2,0,2,0,1
1,47,0,3,3,0,2,0,5,0,10
1,40,1,2,3,1,2,0,4,0,0
1,29,1,1,2,0,3,0,3,2,2
0,28,1,2,3,0,1,0,3,6,4
0,38,0,2,4,1,1,0,4,14,21
1,63,1,2,2,0,2,0,4,2,2
1,41,0,3,3,1,2,0,4,0,0
0,46,0,3,4,0,2,0,4,0,0
1,25,1,3,1,0,2,0,3,2,0
0,59,0,3,2,0,2,0,4,0,0
0,50,0,3,3,0,2,0,3,11,0
0,57,0,2,3,0,2,0,2,0,0
1,31,0,3,1,0,2,0,2,1,0
1,66,1,2,3,0,2,0,4,1,1
1,32,0,1,4,1,3,0,5,2,0
0,25,1,2,3,0,2,0,3,15,21
0,64,0,2,4,0,2,0,4,0,0
1,63,0,2,3,0,2,0,5,0,0
0,56,1,3,3,0,1,0,4,0,5
0,57,0,3,3,1,4,0,3,3,3
0,68,0,3,2,0,1,0,4,0,0
1,44,0,3,2,0,3,0,3,0,0
0,61,0,3,3,0,2,0,3,1,0
0,66,0,5,3,0,2,0,5,0,0
1,33,0,3,2,1,2,0,4,0,1
0,61,1,3,4,0,3,0,3,0,0
0,59,0,3,3,0,1,0,4,0,0
1,48,0,1,2,0,2,0,4,10,10
1,66,1,3,3,0,1,0,3,0,0
1,34,0,3,2,1,2,0,2,0,0
1,30,1,2,3,0,2,0,4,1,1
0,59,0,3,3,0,2,0,4,0,0
1,28,1,3,2,0,2,0,4,0,0
0,43,1,2,4,1,1,0,3,0,1
0,24,0,3,1,0,2,0,2,0,0
0,32,0,4,3,0,1,1,3,12,16
0,62,1,3,4,0,2,0,4,4,4
1,45,0,3,1,0,2,0,4,3,2
1,65,0,1,3,0,3,0,3,0,0
1,22,0,3,1,1,3,0,4,1,0
1,35,1,3,2,0,1,0,4,0,0
1,32,0,2,2,1,2,0,1,8,0
0,62,0,3,3,0,2,0,1,0,0
1,23,1,3,3,0,2,0,5,0,0
0,53,0,2,3,0,2,0,3,0,0
0,37,0,3,3,0,2,0,3,1,3
0,53,0,3,3,1,2,0,4,0,0
1,34,1,3,2,0,1,0,3,0,0
1,54,0,3,3,0,2,0,3,0,0
1,38,1,3,3,0,2,0,3,0,1
0,38,0,3,3,1,1,0,4,3,2
0,53,0,2,4,0,2,0,4,2,3
1,23,1,3,2,0,2,0,4,0,0
0,56,0,2,2,0,3,0,3,0,0
1,29,1,3,3,0,1,0,3,0,0
1,38,0,3,1,1,1,0,4,0,0
0,61,0,3,3,0,1,0,3,0,2
0,66,1,3,3,0,2,0,3,1,3
1,33,1,2,3,0,1,0,4,5,7
0,51,0,3,3,0,1,0,3,0,0
0,69,0,2,3,0,3,0,2,0,0
1,55,1,2,2,0,3,0,2,4,4
0,48,0,4,3,0,3,0,3,15,14
1,40,0,2,2,0,3,0,4,6,6
0,19,0,3,2,0,1,0,2,20,16
0,23,0,2,2,0,3,0,2,0,0
1,31,1,2,2,0,2,0,3,0,1
1,48,1,2,4,0,1,0,5,4,4
0,38,1,2,4,0,1,0,4,0,0
1,49,0,3,1,0,2,0,3,0,0
1,45,0,3,1,0,2,0,1,0,0
1,48,0,1,3,0,4,0,2,0,0
1,32,0,2,2,0,4,0,4,3,2
0,61,0,2,3,0,2,0,4,1,0
0,62,0,3,3,0,2,0,2,0,0
0,56,0,3,3,0,2,0,3,0,0
1,57,0,3,2,0,1,0,2,0,0
0,52,0,5,4,0,1,0,5,0,5
1,36,0,2,2,0,2,0,3,1,0
0,42,0,4,3,0,3,0,3,0,17
0,26,1,3,2,0,1,0,3,1,0
0,60,1,1,4,0,3,0,5,4,7
0,46,0,3,2,0,3,0,3,0,0
1,48,0,3,2,0,2,0,2,0,0
0,33,1,3,3,0,1,0,3,2,1
1,43,0,1,1,1,4,0,1,0,0
1,24,1,2,2,0,2,0,1,1,2
1,69,0,3,3,0,2,0,4,0,0
0,18,1,3,3,0,1,0,4,0,0
1,48,0,1,4,0,4,0,5,3,3
1,29,1,3,3,0,1,0,1,8,9
1,21,1,3,3,1,2,1,4,6,10
1,27,0,3,2,0,1,0,3,0,1
1,43,0,3,1,0,2,0,3,0,0
1,68,0,3,2,0,2,0,4,2,2
0,41,1,3,3,0,2,1,3,19,17
0,61,0,3,2,0,2,0,4,0,0
0,59,0,3,1,0,2,0,4,0,0
0,38,0,3,3,0,3,0,2,1,1
1,20,1,3,2,0,1,0,3,2,4
0,65,0,2,1,0,2,0,3,0,0
1,43,0,3,2,1,2,0,2,0,0
0,64,0,3,1,0,2,0,4,0,0
1,56,0,3,2,0,1,0,5,25,31
0,21,0,3,3,1,2,0,3,10,20
0,20,1,3,3,0,2,0,2,0,0
0,63,0,3,3,0,2,0,2,0,0
1,61,1,4,3,0,1,0,4,0,0
0,48,1,3,1,0,2,0,4,0,0
0,59,0,3,3,0,2,0,3,0,0
0,23,1,3,4,0,2,0,4,0,0
1,60,0,2,2,0,2,0,4,1,1
1,55,0,3,1,0,2,0,3,0,0
0,40,0,3,3,0,4,0,2,0,0
1,24,1,2,2,0,2,0,2,2,2
0,66,0,3,2,0,1,0,4,0,0
1,59,0,3,2,0,2,0,3,4,2
1,31,1,1,4,0,3,0,1,10,10
0,52,1,3,4,0,2,0,2,0,0
1,46,0,3,1,0,1,0,3,0,0
1,55,0,3,3,0,1,0,3,0,0
0,22,1,3,2,0,2,0,4,0,0
1,42,0,3,2,0,1,0,4,0,1
1,23,0,3,3,0,3,1,3,11,8
0,51,1,3,2,0,1,0,4,0,0
0,58,1,2,2,0,3,0,4,1,0
1,47,0,2,2,1,2,0,3,2,2
1,66,0,3,3,0,3,0,2,6,7
1,55,0,2,2,0,1,0,5,0,0
1,43,0,3,3,0,2,0,3,0,0
1,60,0,3,2,0,1,0,3,0,0
0,57,0,3,3,0,2,0,4,0,0
1,33,1,3,1,1,1,0,2,0,0
0,58,1,2,4,0,2,0,3,5,6
1,25,0,3,3,0,2,0,2,9,13
1,49,0,3,2,0,1,0,4,1,1
1,22,0,3,2,1,1,0,3,0,0
1,59,0,3,1,0,1,0,1,0,0
1,40,0,3,4,0,3,0,1,9,4
1,23,1,3,3,0,2,0,3,1,7
0,58,0,3,3,0,1,0,3,5,4
1,42,1,3,1,0,1,0,5,0,0
0,58,0,3,4,1,2,0,3,0,0
0,50,0,1,4,1,4,0,3,0,0
0,54,0,3,3,0,2,0,3,1,4
0,50,0,3,2,0,2,0,3,1,0
0,67,0,3,4,0,2,0,4,0,0
1,64,0,3,2,0,3,0,2,0,2
0,64,1,1,4,0,2,0,3,1,0
1,40,1,3,1,1,2,0,3,2,3
0,62,0,3,3,0,2,0,4,1,1
1,22,0,2,2,0,2,0,3,1,1
1,53,0,3,3,0,3,0,3,1,5
0,58,0,3,3,0,2,0,3,0,0
0,50,1,2,3,0,2,0,3,1,3
0,42,0,3,3,0,2,0,5,0,0
1,23,0,1,1,0,4,0,2,0,1
0,46,0,3,3,0,2,0,2,1,0
1,69,0,1,3,0,3,0,5,4,4
0,27,0,3,3,0,2,0,4,0,0
1,28,0,4,2,0,2,1,2,12,18
1,23,1,3,2,0,2,0,3,0,0
0,32,0,4,2,0,1,0,3,0,0
0,35,0,2,2,0,3,0,4,0,0
0,29,0,3,1,0,2,0,3,0,0
1,47,0,3,2,0,2,0,1,0,0
0,63,0,3,4,0,2,0,2,0,0
1,62,0,3,2,0,1,0,3,0,0
0,39,0,2,4,0,2,0,5,0,0
1,19,1,3,3,0,1,0,4,0,1
1,54,1,3,3,0,2,0,4,6,14
0,18,0,3,3,1,2,0,3,15,14
0,27,0,2,3,0,1,0,3,19,16
1,43,0,2,2,0,2,0,4,1,0
0,29,1,3,3,0,1,0,4,0,0
0,64,0,3,4,0,2,0,4,1,1
0,61,0,2,1,0,2,0,4,0,0
1,43,0,2,1,1,3,0,4,0,0
1,48,0,5,4,0,1,0,5,0,0
0,60,0,2,2,0,2,0,4,0,0
1,44,0,3,2,0,3,0,3,0,0
0,60,0,3,1,0,4,0,2,0,0
